AATS3i,AATS5i,ATSC5m,ATSC8v,ATSC4e,ATSC3p,ATSC5s,AATSC1m,AATSC8v,GATS5e,VR3_Dzi,VR2_Dzs,SpMax5_Bhs,nHCsats,SHCsats,SssO,minsssCH,maxHCsats,maxaaCH,ZMIC3,value
155.68287432267238,158.96619812668374,-240.19538048760376,-852.2514339799012,0.7130763085399286,-4.26471418387177,-30.946485052545675,2.3601474030696643,-5.797628802584362,1.6111963039493753,24.05537442540965,9.748060119908518,3.8782910449803416,4.0,1.721795097880647,17.37699232848573,0.0,0.5800417946724492,1.922823405169176,37.69201274689738,4.77
152.6123316940599,157.43837600375056,-36.92001365742647,-970.8599459342792,1.059907075824391,-6.670847963139863,-29.156573082218934,1.793099401967377,-6.345489842707708,1.4968500866238337,26.11954255848029,17.445462938215012,3.844857242586243,2.0,1.249177766920475,17.30363912664953,0.0,0.6572898814071431,2.0100997049129368,46.38000107692767,4.8
155.0530964560168,157.73724379691433,-102.67908817301706,-961.22041452647,1.055922928284006,-4.060468319801894,-33.62660092044708,1.8497094307100672,-6.365698109446821,1.5568507635377251,25.46494971526939,10.38205036121014,3.8528434131648375,4.0,1.6997684233066246,17.225363041083085,0.0,0.571317659184921,1.8949349615837965,38.003705335434766,4.8
151.213240365085,157.34829761342627,124.90948363016344,-944.9159800264764,1.0049500532598612,-7.426304046552557,-30.15865727986944,1.7617064445099486,-6.384567432611326,1.5711619619870727,24.704820832963254,9.742881364068705,3.8468618626325575,0.0,0.0,17.28558491981497,0.0,0.0,1.9158359613161235,43.96410192055715,4.85
154.31038386124126,158.237718465839,210.0034714842148,-788.4043211461963,1.1123970844415711,-5.066776030023467,-21.720054656483114,2.287547971822178,-4.355824978708267,1.4507906933644994,28.39533991040572,11.474743613410036,3.873381717717943,5.0,1.7402880594049703,17.519636308912332,0.0,0.4631894860898476,2.1137768259335754,40.51674168711678,4.85
155.60961170224635,158.16709858580091,6.148796049739431,-887.5572312353379,1.243304839965384,-3.7964186139863134,-29.647251057285715,1.8573416850814584,-5.763358644385311,1.5097949581621493,23.29956094601956,9.478644183628877,3.858885852829284,5.0,2.0031276790758468,17.253273966486283,0.0,0.571317659184921,1.896320003135043,38.37969351325706,4.85
153.78921796362613,157.91527323733288,118.43104377562142,-729.4462159354712,0.9595050193905568,-5.384863097261775,-23.773853493382543,2.2784669306794307,-4.3162497984347405,1.4794787521310084,28.632215051796667,10.86713307352648,3.868601640083672,4.0,1.4594498804583704,17.502443199394946,0.0,0.4631894860898476,2.0998879370446866,40.208493824946686,4.96
151.33311189056346,156.14742629610376,54.552321854876894,-774.78939349426,0.4424611224489705,-6.807079321178092,-36.32136651210806,0.9437633937793584,-5.343375127546621,1.599369561289634,24.69995430985078,9.699439790097022,3.848963122783093,0.0,0.0,17.29816571853106,0.0,0.0,2.0197454263367,45.170540462088056,5.1
153.55677325285907,157.40288387331273,240.94649847679787,-624.5021884008038,1.3867772977777666,-4.685870767233899,-24.08717530864199,1.8317084420049723,-3.831301769330085,1.4459704004983451,27.854289719728847,11.729586491317294,3.864743546846798,4.0,1.460621446457661,17.350813911992297,0.0,0.4626648113247779,2.022641516871679,40.50511859620748,5.4
154.10759254696623,157.7761126168982,336.03503313888706,-673.0954876138951,1.5317647541091286,-4.357120805994013,-21.577270070859804,1.8415280663955664,-3.8462599292222577,1.4131345822057209,29.246561357429485,11.738580333110624,3.87018361153782,5.0,1.742433526788182,17.368007021509687,0.0,0.4626648113247779,2.036530405760568,40.80574931306556,5.52
