ALogP,ALogp2,nX,ATS0m,AATS4m,AATS5m,AATS1v,AATS4v,AATS5v,AATS0e,AATS3p,AATS4p,AATS5p,AATS6p,AATS0i,AATS1i,AATS0s,ATSC0e,ATSC1e,ATSC0s,AATSC0m,AATSC0i,AATSC0s,MATS1c,GATS2s,SM1_Dzm,BCUTw-1h,BCUTp-1l,SpMax3_Bhp,SpMax3_Bhs,VPC-4,VPC-5,CrippenLogP,SwHBa,SaasC,SsCl,minwHBa,minaaCH,minaasC,maxwHBa,maxaasC,maxsCl,meanI,gmax,LipoaffinityIndex,MAXDN,nHBAcc,IC0,CIC0,CIC1,MIC0,ZMIC1,ZMIC5,MDEC-34,MLFER_BH,LipinskiFailures,TopoPSA,XLogP,Label
1.2840000000000005,1.6486560000000006,0.0,1743.3622199999984,37.85175021428568,24.784218369565185,275.3023647675003,161.48440368000232,135.5699060078432,7.129490000000001,1.6430293602909387,1.3172614530899458,1.1938542798683276,0.7540693591593992,155.85600405712452,139.43188806899204,2.2962962962962963,0.1422959999999997,0.0059290000000017,5.0370370370370345,30.26650224999999,1.3667281721122484,0.2098765432098764,-0.3106718383376824,0.6643907563025214,0.0,12.110197633080848,6.2477213875792,3.081986389015729,3.094817865152936,0.8127313958110473,1.222320021599472,2.895840000000001,18.36629629629629,2.705370370370371,0.0,1.3390740740740743,2.084537037037037,1.3390740740740743,2.224537037037037,1.3662962962962966,0.0,1.888888888888889,2.224537037037037,7.176181018518519,0.3275925925925925,0.0,1.0,3.584962500721157,2.188721875540868,6.503912516,34.75488750216347,18.874436461157863,0.0,0.189,1.0,0.0,6.584000000000001,1
2.6664000000000003,7.1096889600000015,3.0,20022.580566,1839.374828,80.543232,376.894375934046,348.7589768494581,147.8667267712162,8.040364249999998,2.752917988571428,3.9885393037122494,2.03371865,0.0,144.51805866106227,134.93454800822505,2.2279020919067216,0.6660142499999995,-2.0816681711721683e-16,2.0974151234567904,980.35185825,0.9207187821466866,0.1747845936213992,-0.3392040710173923,1.152940855874729,2.549046355626748,78.92040231618755,7.817174535392132,2.984160597913532,2.734637717120437,0.981980506061966,2.74101326460076,3.9741,12.412762345679011,5.114583333333334,0.0,1.7048611111111112,2.4327263374485595,1.7048611111111112,2.4327263374485595,1.7048611111111112,0.0,1.5771604938271606,2.4327263374485595,4.550242175925926,0.4709207818930041,0.0,1.5,2.0849625007211565,1.5849625007211563,45.963081066,72.0,72.0,0.0,-0.034,0.0,0.0,4.098,1
3.5552,12.63944704,4.0,26406.213718,1412.882776,4256.771498666666,412.8169148920867,367.5821167293902,479.30022329656185,8.343988999999999,3.824226278095237,4.111746934999999,6.349870968282999,0.0,140.73874352904153,133.25991337715004,2.137202789208962,0.7332599999999995,2.3592239273284576e-16,1.7725194330132603,1124.1420098055553,0.6835781344512494,0.147709952751105,-0.218465421345963,1.2358979319833183,3.3987284741690047,78.92138672238877,8.4013469360301,2.900582768826363,2.730033408723398,3.448522847096089,3.165049492339168,4.7366,12.432201646090537,7.301286008230453,0.0,1.8253215020576128,2.565457818930041,1.8253215020576128,2.565457818930041,1.8253215020576128,0.0,1.4925925925925925,2.565457818930041,4.877162808641976,0.4413837448559671,0.0,1.4591479170272446,2.125814583693912,1.6666666666666672,48.12839996009176,92.67619587443924,92.67619587443924,0.0,-0.051,0.0,0.0,4.532,1
4.208299999999998,17.70978888999998,0.0,2883.2040989999978,30.98806628342263,35.2308713469389,231.33488242723,124.37135208438043,147.0987776890075,7.155814775510202,1.4917228869672152,1.037497136308122,1.179007113348724,1.3625974379947234,163.57712767653,144.10979384500516,2.5673185941043086,1.2547410612244887,-0.0710463673469367,30.271258503401416,30.155694244897976,1.271222872103675,0.6177807857837023,-0.5558352500700464,0.3945400367771778,0.2492655790986617,15.99491915914206,6.362533362466996,3.5031631720592413,3.479382303384199,3.577735554402913,3.873339920914217,5.655290000000006,8.192268518518521,3.849861111111113,0.0,0.4657407407407412,2.1712037037037035,0.4657407407407412,2.1712037037037035,1.291805555555556,0.0,2.021929824561404,10.650222033257748,10.52617954459562,1.3002546296296298,0.0,1.0786819279066946,4.536027916208514,3.4779808688922738,8.638389169251754,50.27798280010934,43.13571059515522,5.4989185479944105,0.574,1.0,20.23,7.640000000000002,1
0.6477999999999999,0.4196448399999999,2.0,4647.127190000004,81.876809875,70.38955194736842,295.6798093689547,177.9067896543488,187.9776890531488,7.777898230769234,1.584465319147092,1.413784846439459,1.4722875389155798,1.803795785284188,158.82722209908812,147.12557181643703,2.662800581524862,1.6759655384615388,0.0075967869822487,6.58780908163624,83.9534542366864,1.5066541848571586,0.2533772723706246,-0.2651551038475829,1.102129159422884,1.607369891520058,34.97015595397665,6.518444596710087,2.899831975327808,3.1560400292046182,0.9441267586785856,0.943727781990688,5.032490000000001,22.03692137989169,5.191803385963439,1.746874916404605,1.1934270457154057,2.0590789556563367,1.1934270457154057,2.168108448111755,1.402474647266314,0.8734374582023023,1.897376543209877,3.287114197530864,6.611341556713448,0.4732396209512611,2.0,1.6143308351592656,3.086108882981827,2.230769230769231,20.65219344760701,50.36392584661888,40.14367050720986,0.0,1.051,1.0,24.06,5.440000000000001,1
1.9259999999999995,3.709475999999997,0.0,1889.658468999998,32.98236794117647,25.93747958620685,269.12675905992404,150.77441556834094,124.15430996396596,7.114266814814817,1.6700233583008732,1.261636915922572,1.0793619514056394,1.1138715723916228,156.93236138924024,139.95845190145005,2.218106995884774,0.1598634074074072,0.0063763182441722,5.465020576131688,30.2249844142661,1.364853373522246,0.2024081694863588,-0.388752936323756,0.5286144578313252,-1.4210854715202004e-14,12.11021951811796,6.1492264302061255,3.004215970944093,3.037677345582043,1.1448003589195013,1.212019052838329,2.923860000000001,17.87463529856387,4.0742649281935,0.0,1.3294009826152684,2.1637962962962964,1.3294009826152684,2.261574074074074,1.3732407407407408,0.0,1.871794871794872,2.261574074074074,7.825523129251701,0.3372656840513983,0.0,0.9990102708804812,3.755877231282988,2.342902998747459,6.587522705467334,36.54144663108983,25.110667141729028,0.0,0.185,1.0,0.0,6.907000000000002,1
2.8736,8.257576959999998,4.0,6698.955354000003,275.868762375,146.57154032352946,314.4211374229817,293.2087318892892,203.0253435882929,8.782042200000003,2.551059672903225,2.13179161625,1.660912119882353,1.4648860230769232,158.37005218690473,143.84761764167007,3.1205037341868627,3.191944800000001,-0.3457664000000002,9.978059746989784,144.59883681000005,1.143934942445489,0.4989029873494892,-0.1459723394908844,1.5468746539236753,3.143270227308829,34.97185449732635,5.341568853080782,2.9669492529948784,3.2705352904816696,2.008478260641291,2.633128282557696,4.81819,8.252421124828533,8.252421124828533,3.679133212955964,1.0353875171467766,0.0,1.0353875171467766,1.6277966392318246,1.6277966392318246,0.9635943842557598,1.884479717813052,5.470073731138546,4.296736277049915,0.6312791495198903,0.0,1.846439344671016,2.475488750216347,1.875488750216347,28.422849999000483,59.137727394976096,46.97598892201236,0.0,0.1289999999999999,0.0,18.46,2.292,1
-0.0236000000000005,0.00055696,0.0,1462.9624899999978,16.224288344444386,17.666397412698363,217.6633781634556,92.27904304465464,102.06393403060706,6.992481333333337,1.056190965809998,0.8722211941383324,0.949206200567811,0.7967882821959313,165.54322004616603,144.34648383860002,1.501851851851852,0.1581066666666664,3.6637359812630166e-15,2.651851851851854,26.903557555555555,1.214869486321998,0.0883950617283951,-0.0679622973850121,0.8303072625698313,7.105427357601002e-15,12.100171725916235,5.933093750000003,2.87114064038548,2.9133392326053955,0.6422285251880867,1.0418884782434132,3.612800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5666666666666669,2.34187074829932,7.203312508503402,0.4137962962962964,0.0,0.9182958340544896,3.988594761554029,3.53161123006914,6.732876570223358,30.768407245778057,27.725272785949333,0.0,0.1069999999999999,1.0,0.0,5.568,1
2.669,7.1235610000000005,4.0,7273.979710000002,170.7214273157895,196.9052872142857,358.3354552589406,272.6736739909253,299.43393262446165,8.743908181818183,2.1343869230638286,1.885896352210525,2.115800724632072,2.3189908454040835,150.21559836589074,138.81139141448332,3.3620741017860367,3.0994898181818185,-0.2697510743801651,9.306522010225711,116.46285986776856,1.127067212964974,0.4230237277375324,-0.3062816385713997,0.8614288034870973,3.1432702273087614,34.97200829369157,6.661100901916403,2.983820304785008,3.110207861136018,1.9156088660697148,1.773322666647643,7.199779999999999,18.13358555813729,9.46267607911935,3.556921986444326,0.8984609193471628,2.167727369754486,0.8984609193471628,2.1677273697544863,1.4672081004326745,0.8892304966110816,1.873113854595336,6.012770919067216,5.577112199888643,0.768205747319504,0.0,1.6858157091530304,2.773615909484267,1.9090909090909087,26.84176793278429,69.42429200597621,69.42429200597621,0.0,0.145,0.0,18.46,4.16,1
2.652099999999999,7.033634409999995,0.0,3167.6680849999984,38.57738920253177,41.64663340601513,253.06278080625384,144.17998655557653,165.01791737224323,7.209406382978721,1.5388787647315456,1.1527257524562762,1.2840426259704838,1.3816725559115497,160.1956885155952,142.27651616299278,2.787529550827423,1.2371392340425544,-0.0756807496604778,30.20478723404261,31.288089482118643,1.337249567469059,0.6426550475328214,-0.5359334764406963,0.4731806302985513,0.2492655790986191,15.994919664460152,6.363308732108042,3.5031631720592307,3.563256962343377,2.750385285213287,3.295989651724589,6.073190000000006,19.425995449105567,4.813877078609224,0.0,0.4395195578231299,2.027035226127488,0.4395195578231299,2.1249074074074072,1.1884259259259262,0.0,2.03968253968254,10.731398022171833,10.8408735191484,1.3384189578609222,0.0,1.115227265094326,4.439361586583312,2.8908807221084047,8.660966189048382,51.99193291996747,40.9103658485418,4.251415002085969,0.609,1.0,20.23,8.864000000000003,1
