ALogP,LipoaffinityIndex,nHBAcc,Label
2.0293,2.4763953189300407,0.0,0
2.2286,2.9120138888888896,0.0,0
1.7428,1.5032318244170098,0.0,0
2.3992,2.7837229080932784,0.0,0
2.0212000000000003,9.683603298847316,2.0,0
-1.2914,3.468101410724784,4.0,0
-0.2638,7.463654385865458,1.0,0
0.2167,4.598111757999496,2.0,0
0.4439999999999997,2.634749343860229,6.0,0
0.8237000000000003,10.709445823854969,4.0,0
-1.7517,2.470884569580919,4.0,0
2.2329,4.022307294238684,0.0,0
-0.2944999999999998,2.9967535133744856,3.0,0
1.4044,2.43823395404664,0.0,0
-0.0897999999999998,1.8567503703703705,1.0,0
0.7566000000000002,2.0845927598261524,0.0,0
-0.0962999999999997,4.14643074074074,1.0,0
-2.2932,0.8880726879146724,7.0,0
-1.7517,2.470909948454691,4.0,0
0.1717999999999994,8.72339322930917,3.0,0
0.0,5.87237962962963,0.0,0
0.0,4.9085608333333335,1.0,0
-0.4237999999999997,7.20799848748679,6.0,0
-0.4603,5.691853119960948,0.0,0
0.2397,2.290203202947846,2.0,0
0.5341000000000002,4.242183796296296,1.0,0
0.5341000000000002,4.216023796296296,1.0,0
1.7725999999999995,2.9702888717421123,0.0,0
-0.1415999999999999,1.9949647760770968,1.0,0
1.0981,5.595944166666667,0.0,0
0.1186000000000001,1.169845573559671,3.0,0
1.3163999999999996,5.25959674792139,2.0,0
1.1539000000000004,5.207601944444443,0.0,0
0.4449999999999998,6.203595411028837,2.0,0
-0.0041000000000001,6.279799046044343,0.0,0
-0.1541,6.18315,0.0,0
-1.2981000000000005,0.8451066666666668,4.0,0
-0.1308999999999998,7.250788952191988,1.0,0
-0.0676999999999997,4.664234722222222,1.0,0
0.2293999999999997,5.6895020370370375,1.0,0
0.6137999999999999,6.197492739984884,0.0,0
1.4886,3.90902463648834,0.0,0
0.2839999999999999,2.8013768587105625,0.0,0
1.8008000000000002,2.968066358024691,0.0,0
3.166300000000001,5.468942685185184,0.0,0
-2.2497,0.0250000000000001,6.0,0
-0.2194000000000007,5.0446076388888885,0.0,0
0.5337,2.8630915432098765,1.0,0
0.5906,2.414481481481481,0.0,0
-9.714200000000003,22.44604119173543,4.0,0
-0.2582000000000007,1.6680847349773242,3.0,0
2.4423999999999992,0.5575386062820186,4.0,0
2.2038,3.1175924518665488,4.0,0
-1.7827999999999984,10.802235259960774,4.0,0
-0.0676999999999997,6.90065269935752,1.0,0
0.1153999999999998,7.100412992337867,2.0,0
2.246199999999999,7.243337192256671,2.0,0
2.3071,3.8918011363880254,2.0,0
-0.4204,6.514708888888888,1.0,0
-0.9780000000000004,1.4603806584362138,2.0,0
2.4288,0.97477914951989,0.0,0
0.0,11.54361613756614,0.0,0
1.6458000000000004,5.046068643864954,3.0,0
0.0,11.5099235500126,1.0,0
1.3037,1.0176575017146776,4.0,0
9.2427,20.864522869897964,1.0,0
2.2457000000000003,17.31836247557154,4.0,0
-1.2501,5.159817435752078,3.0,0
0.2081999999999997,1.701111111111111,4.0,0
1.9622000000000008,1.7709055309901738,0.0,0
0.5743000000000003,5.303383027210884,1.0,0
-1.1160000000000003,4.860222222222223,4.0,0
0.3238999999999999,4.703708287037037,1.0,0
3.112400000000001,4.428911851851852,0.0,0
0.6420000000000001,8.815635833333335,0.0,0
0.2956,3.240030114883402,1.0,0
0.6420000000000001,8.815725925925925,0.0,0
1.6855000000000002,4.464097222222224,1.0,0
0.5575000000000015,3.4957001418283364,5.0,0
-0.899,9.947268818200296,2.0,0
-1.405200000000003,4.689554672146636,1.0,0
2.0586,4.767816059250861,4.0,0
1.3717999999999997,4.151025504115227,1.0,0
-2.5433000000000017,9.20791240984081,1.0,0
3.0466,2.823844345203102,2.0,0
0.6562999999999986,5.401167361111111,1.0,0
0.9549999999999984,5.903101273148148,1.0,0
-0.5276,6.519347388038549,2.0,0
0.5911999999999998,5.2432257643613,2.0,0
-4.034100000000001,13.551652196020877,0.0,0
